tanggal,tweet,skor,label,tweet_baku,tweet_tokens,stemmed,detoken_stem,rand
1/15/2021 1:28,"b'Nunggu efek samping lumpuh,kejang,mati dll\nbaru dihentikan?\nBerarti benar Rakyat sbg monyet2 percobaan uji klinis t\xe2\x80\xa6 https://t.co/OmkFVHNi4V'",-1,negatif,tunggu efek samping lumpuh kejang mati baru dihentikan berarti benar rakyat sebagai monyet percobaan uji klinis,"['tunggu', 'efek', 'samping', 'lumpuh', 'kejang', 'mati', 'baru', 'dihentikan', 'berarti', 'benar', 'rakyat', 'sebagai', 'monyet', 'percobaan', 'uji', 'klinis']","['tunggu', 'efek', 'samping', 'lumpuh', 'kejang', 'mati', 'baru', 'henti', 'arti', 'benar', 'rakyat', 'bagai', 'monyet', 'coba', 'uji', 'klinis']",tunggu efek samping lumpuh kejang mati baru henti arti benar rakyat bagai monyet coba uji klinis,0.539986086
1/14/2021 7:21,"b'@MaulanaHanifIb1 @Penyendirri Gratis tapi setelah selesai di vaksin mungkin harga"" naik semua'",-1,negatif,gratis tapi setelah selesai divaksin mungkin harga naik semua,"['gratis', 'tapi', 'setelah', 'selesai', 'divaksin', 'mungkin', 'harga', 'naik', 'semua']","['gratis', 'tapi', 'telah', 'selesai', 'vaksin', 'mungkin', 'harga', 'naik', 'semua']",gratis tapi telah selesai vaksin mungkin harga naik semua,0.41191961
1/12/2021 14:54,b'RT @farid_alfaruq: menarik nih anak TAPOL\nmenolak vaksin palu arit nya PKC. hehe ...',-1,negatif,menarik anak tapol menolak vaksin palu aritnya pkc,"['menarik', 'anak', 'tapol', 'menolak', 'vaksin', 'palu', 'aritnya', 'pkc']","['tarik', 'anak', 'tapol', 'tolak', 'vaksin', 'palu', 'arit', 'pkc']",tarik anak tapol tolak vaksin palu arit pkc,0.718843757
1/16/2021 8:27,"b'RT @jark_doke: menolak disuntik vaksin sinovac, kalo di indo udah ada obatnya, kenapa pake produk cina \xf0\x9f\x99\x8f https://t.co/QSZla87H8R'",-1,negatif,menolak disuntik vaksin sinovac kalau di indo sudah ada obatnya kenapa pakai produk cina,"['menolak', 'disuntik', 'vaksin', 'sinovac', 'kalau', 'di', 'indo', 'sudah', 'ada', 'obatnya', 'kenapa', 'pakai', 'produk', 'cina']","['tolak', 'suntik', 'vaksin', 'sinovac', 'kalau', 'di', 'indo', 'sudah', 'ada', 'obat', 'kenapa', 'pakai', 'produk', 'cina']",tolak suntik vaksin sinovac kalau di indo sudah ada obat kenapa pakai produk cina,0.253485918
1/14/2021 11:00,b'@tiuwtiw @tasyacils Tp ada hak kan buat ga vaksin???',-1,negatif,tapi ada hak kan buat tidak vaksin,"['tapi', 'ada', 'hak', 'kan', 'buat', 'tidak', 'vaksin']","['tapi', 'ada', 'hak', 'kan', 'buat', 'tidak', 'vaksin']",tapi ada hak kan buat tidak vaksin,0.063133398
1/12/2021 3:55,"b'RT @hadifianwidjaja: @Ndrews1162011 @renggosagita Maka nya kalau bisa memilih, saya lebih pilih Vaksin metode konvensional... yaitu metode\xe2\x80\xa6'",-1,negatif,makanya kalau bisa memilih saya lebih pilih vaksin metode konvensional,"['makanya', 'kalau', 'bisa', 'memilih', 'saya', 'lebih', 'pilih', 'vaksin', 'metode', 'konvensional']","['makanya', 'kalau', 'bisa', 'pilih', 'saya', 'lebih', 'pilih', 'vaksin', 'metode', 'konvensional']",makanya kalau bisa pilih saya lebih pilih vaksin metode konvensional,0.30219986
1/12/2021 6:46,b'RT @geloraco: Mardani : Amat Disayangkan Efikasi Vaksin Sinovac China Hanya 65%\nhttps://t.co/PeqnLaKnHA',-1,negatif,sangat disayangkan efikasi vaksin sinovac cina hanya enam puluh lima persen,"['sangat', 'disayangkan', 'efikasi', 'vaksin', 'sinovac', 'cina', 'hanya', 'enam', 'puluh', 'lima', 'persen']","['sangat', 'sayang', 'efikasi', 'vaksin', 'sinovac', 'cina', 'hanya', 'enam', 'puluh', 'lima', 'persen']",sangat sayang efikasi vaksin sinovac cina hanya enam puluh lima persen,0.596157679
1/11/2021 2:05,b'RT @Asjtn: jangan terlena dengan gaungan vaksin karena bukan obat instant covid',-1,negatif,jangan terlena dengan gaungan vaksin karena bukan obat instant covid,"['jangan', 'terlena', 'dengan', 'gaungan', 'vaksin', 'karena', 'bukan', 'obat', 'instant', 'covid']","['jangan', 'lena', 'dengan', 'gaung', 'vaksin', 'karena', 'bukan', 'obat', 'instant', 'covid']",jangan lena dengan gaung vaksin karena bukan obat instant covid,0.704423033
1/14/2021 21:52,"b'gangguan jiwa karena vaksin, baru kali ini sumpah ""katanya"" ada orang gangguan jiwa abis divaksin\xe2\x80\xa6 https://t.co/dXhDpZR1TA'",-1,negatif,gangguan jiwa karena vaksin baru kali ini sumpah katanya ada orang gangguan jiwa sehabis divaksin,"['gangguan', 'jiwa', 'karena', 'vaksin', 'baru', 'kali', 'ini', 'sumpah', 'katanya', 'ada', 'orang', 'gangguan', 'jiwa', 'sehabis', 'divaksin']","['ganggu', 'jiwa', 'karena', 'vaksin', 'baru', 'kali', 'ini', 'sumpah', 'kata', 'ada', 'orang', 'ganggu', 'jiwa', 'habis', 'vaksin']",ganggu jiwa karena vaksin baru kali ini sumpah kata ada orang ganggu jiwa habis vaksin,0.361797389
1/14/2021 22:52,b'@kumparan Swya juga ga mau. Mendingan cari vaksin sendiri. https://t.co/XJCVH0kQtM',-1,negatif,saya juga tidak mau mendingan cari vaksin sendiri,"['saya', 'juga', 'tidak', 'mau', 'mendingan', 'cari', 'vaksin', 'sendiri']","['saya', 'juga', 'tidak', 'mau', 'mending', 'cari', 'vaksin', 'sendiri']",saya juga tidak mau mending cari vaksin sendiri,0.837738502
1/12/2021 0:39,b'RT @H4tun_27: Maaaaaakkkkk muka aku gosong abis disuntik vaksin \xf0\x9f\x98\x90\xf0\x9f\x98\x90\n\n#TolakDivaksinSinovac \n#tolakvaksin https://t.co/ESLwpxN7u1',-1,negatif,mama muka aku gosong habis disuntik vaksin,"['mama', 'muka', 'aku', 'gosong', 'habis', 'disuntik', 'vaksin']","['mama', 'muka', 'aku', 'gosong', 'habis', 'suntik', 'vaksin']",mama muka aku gosong habis suntik vaksin,0.326507151
1/14/2021 10:20,b'Monmaap engga bisa ikutan vaksin \xf0\x9f\xa4\xa3',-1,negatif,mohon maaf tidak bisa ikutan vaksin,"['mohon', 'maaf', 'tidak', 'bisa', 'ikutan', 'vaksin']","['mohon', 'maaf', 'tidak', 'bisa', 'ikut', 'vaksin']",mohon maaf tidak bisa ikut vaksin,0.078103365
1/12/2021 7:33,"b'RT @conan_idn: dr Tifauzia Tyassuma: Saya tidak anti vaksin, Tetapi saya tidak mau disuntik vaksin selain vaksin dari virus asli Indonesia\xe2\x80\xa6'",-1,negatif,saya tidak anti vaksin tetapi saya tidak mau disuntik vaksin selain vaksin dari virus asli indonesia,"['saya', 'tidak', 'anti', 'vaksin', 'tetapi', 'saya', 'tidak', 'mau', 'disuntik', 'vaksin', 'selain', 'vaksin', 'dari', 'virus', 'asli', 'indonesia']","['saya', 'tidak', 'anti', 'vaksin', 'tetapi', 'saya', 'tidak', 'mau', 'suntik', 'vaksin', 'selain', 'vaksin', 'dari', 'virus', 'asli', 'indonesia']",saya tidak anti vaksin tetapi saya tidak mau suntik vaksin selain vaksin dari virus asli indonesia,0.43830687
1/14/2021 8:40,"b'yauda mending gausa ada vaksin""'",-1,negatif,ya sudah mending tidak usah ada vaksin,"['ya', 'sudah', 'mending', 'tidak', 'usah', 'ada', 'vaksin']","['ya', 'sudah', 'mending', 'tidak', 'usah', 'ada', 'vaksin']",ya sudah mending tidak usah ada vaksin,0.070940166
1/12/2021 0:29,b'RT @_z3l1n3_: Siapa sih yg di untungkan...dari vaksin ini..yg jelas pemaksaan terhadap rakyat!!!\n\n#TolakDivaksinSinovac \n#TolakDivaksinSino\xe2\x80\xa6',-1,negatif,siapa yang diuntungkan dari vaksin ini yang jelas pemaksaan terhadap rakyat,"['siapa', 'yang', 'diuntungkan', 'dari', 'vaksin', 'ini', 'yang', 'jelas', 'pemaksaan', 'terhadap', 'rakyat']","['siapa', 'yang', 'untung', 'dari', 'vaksin', 'ini', 'yang', 'jelas', 'paksa', 'hadap', 'rakyat']",siapa yang untung dari vaksin ini yang jelas paksa hadap rakyat,0.690008771
1/12/2021 13:27,"b'RT @hei_akuada: Terlihat sekali pemerintah dan jajarannya saja masih ragu dan bertanya-tanya soal vaksin Corona, lantas kenapa masyarakat d\xe2\x80\xa6'",-1,negatif,terlihat sekali pemerintah dan jajarannya saja masih ragu dan kenyataannya soal vaksin corona,"['terlihat', 'sekali', 'pemerintah', 'dan', 'jajarannya', 'saja', 'masih', 'ragu', 'dan', 'kenyataannya', 'soal', 'vaksin', 'corona']","['lihat', 'sekali', 'perintah', 'dan', 'jajar', 'saja', 'masih', 'ragu', 'dan', 'nyata', 'soal', 'vaksin', 'corona']",lihat sekali perintah dan jajar saja masih ragu dan nyata soal vaksin corona,0.818081132
1/14/2021 23:04,b'@francmohede Yaaa.. jd males vaksin.',-1,negatif,ya jadi malas vaksin,"['ya', 'jadi', 'malas', 'vaksin']","['ya', 'jadi', 'malas', 'vaksin']",ya jadi malas vaksin,0.281511586
1/15/2021 5:06,b'Saya selaku kaum pemuda menolak di vaksin!!! https://t.co/37gMovlFZj',-1,negatif,saya selaku kaum pemuda menolak divaksin,"['saya', 'selaku', 'kaum', 'pemuda', 'menolak', 'divaksin']","['saya', 'selaku', 'kaum', 'pemuda', 'tolak', 'vaksin']",saya selaku kaum pemuda tolak vaksin,0.425299412
1/14/2021 7:29,b'GAMAU DI VAKSIN TAKUTT\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x92\x94',-1,negatif,tidak mau divaksin takut,"['tidak', 'mau', 'divaksin', 'takut']","['tidak', 'mau', 'vaksin', 'takut']",tidak mau vaksin takut,0.347785746
1/15/2021 3:21,b'@CNNIndonesia Jadi habis di vaksin bebas nongkrong??',-1,negatif,jadi habis divaksin bebas nongkrong,"['jadi', 'habis', 'divaksin', 'bebas', 'nongkrong']","['jadi', 'habis', 'vaksin', 'bebas', 'nongkrong']",jadi habis vaksin bebas nongkrong,0.872920382
1/14/2021 10:54,b'LQBDKAS MAMA GUE GAMAU VAKSIN\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80',-1,negatif,mama aku tidak mau vaksin,"['mama', 'aku', 'tidak', 'mau', 'vaksin']","['mama', 'aku', 'tidak', 'mau', 'vaksin']",mama aku tidak mau vaksin,0.503241238
1/12/2021 16:46,"b'RT @Pemerintah_IDN: @ghe_tholl \xe2\x80\x9cSaya pertama yang bilang saya menolak vaksin, kalau dipaksa pelanggaran HAM. Enggak boleh maksa begitu,\xe2\x80\x9d PD\xe2\x80\xa6'",-1,negatif,saya pertama yang bilang saya menolak vaksin kalau dipaksa pelanggaran ham tidak boleh maksa begitu,"['saya', 'pertama', 'yang', 'bilang', 'saya', 'menolak', 'vaksin', 'kalau', 'dipaksa', 'pelanggaran', 'ham', 'tidak', 'boleh', 'maksa', 'begitu']","['saya', 'pertama', 'yang', 'bilang', 'saya', 'tolak', 'vaksin', 'kalau', 'paksa', 'langgar', 'ham', 'tidak', 'boleh', 'maksa', 'begitu']",saya pertama yang bilang saya tolak vaksin kalau paksa langgar ham tidak boleh maksa begitu,0.436929524
1/14/2021 10:20,b'Monmaap engga bisa ikutan vaksin \xf0\x9f\xa4\xa3',-1,negatif,mohon maaf tidak bisa ikutan vaksin,"['mohon', 'maaf', 'tidak', 'bisa', 'ikutan', 'vaksin']","['mohon', 'maaf', 'tidak', 'bisa', 'ikut', 'vaksin']",mohon maaf tidak bisa ikut vaksin,0.222995171
1/14/2021 11:06,b'@linaananan @maainxw @lycalya @xugarplum bagus itu. vaksin itu racun dibilang madu. yang percaya kibul senang divaksin',-1,negatif,bagus itu vaksin itu racun dibilang madu yang percaya bohong senang divaksin,"['bagus', 'itu', 'vaksin', 'itu', 'racun', 'dibilang', 'madu', 'yang', 'percaya', 'bohong', 'senang', 'divaksin']","['bagus', 'itu', 'vaksin', 'itu', 'racun', 'bilang', 'madu', 'yang', 'percaya', 'bohong', 'senang', 'vaksin']",bagus itu vaksin itu racun bilang madu yang percaya bohong senang vaksin,0.150706712
1/12/2021 4:41,b'RT @siregar0308: Ia menyuarakan agar Indonesia tidak tunduk dengan World Health Organization (WHO) serta tidak menggunakan vaksin dari Bill\xe2\x80\xa6',-1,negatif,ia menyuarakan agar indonesia tidak tunduk dengan world health organization karena tidak menggunakan vaksin,"['ia', 'menyuarakan', 'agar', 'indonesia', 'tidak', 'tunduk', 'dengan', 'world', 'health', 'organization', 'karena', 'tidak', 'menggunakan', 'vaksin']","['ia', 'suara', 'agar', 'indonesia', 'tidak', 'tunduk', 'dengan', 'world', 'health', 'organization', 'karena', 'tidak', 'guna', 'vaksin']",ia suara agar indonesia tidak tunduk dengan world health organization karena tidak guna vaksin,0.684549627
1/11/2021 13:55,"b'RT @musaKSQ: Saya gk nolak vaksin, Saya mau divaksin asal pake pfizer, knp? krn sinovac infonya ada efek samping thdp kulit, sedangkan kulit saya sensitif\xe2\x80\xa6'",-1,negatif,saya tidak menolak vaksin saya mau divaksin asal pakai pfizer kenapa karena sinovac infonya ada efek samping terhadap kulit sedangkan kulit saya sensitif,"['saya', 'tidak', 'menolak', 'vaksin', 'saya', 'mau', 'divaksin', 'asal', 'pakai', 'pfizer', 'kenapa', 'karena', 'sinovac', 'infonya', 'ada', 'efek', 'samping', 'terhadap', 'kulit', 'sedangkan', 'kulit', 'saya', 'sensitif']","['saya', 'tidak', 'tolak', 'vaksin', 'saya', 'mau', 'vaksin', 'asal', 'pakai', 'pfizer', 'kenapa', 'karena', 'sinovac', 'info', 'ada', 'efek', 'samping', 'hadap', 'kulit', 'sedang', 'kulit', 'saya', 'sensitif']",saya tidak tolak vaksin saya mau vaksin asal pakai pfizer kenapa karena sinovac info ada efek samping hadap kulit sedang kulit saya sensitif,0.36168869
1/14/2021 23:50,b'@salihmkt Vaksin belum 100% menjamin aman dari covid',-1,negatif,vaksin belum seratus persen menjamin aman dari covid,"['vaksin', 'belum', 'seratus', 'persen', 'menjamin', 'aman', 'dari', 'covid']","['vaksin', 'belum', 'ratus', 'persen', 'jamin', 'aman', 'dari', 'covid']",vaksin belum ratus persen jamin aman dari covid,0.324725719
1/14/2021 23:50,b'@salihmkt Vaksin belum 100% menjamin aman dari covid',-1,negatif,vaksin belum seratus persen menjamin aman dari covid,"['vaksin', 'belum', 'seratus', 'persen', 'menjamin', 'aman', 'dari', 'covid']","['vaksin', 'belum', 'ratus', 'persen', 'jamin', 'aman', 'dari', 'covid']",vaksin belum ratus persen jamin aman dari covid,0.808277122
1/16/2021 15:25,"b'RT @salahsambungya: 1) Vaksin ga bisa mencegah penularan\n2) Kalau lancar, kekebalan komunitas baru akan bisa dicapai paling cepat 3 tahun l\xe2\x80\xa6'",-1,negatif,vaksin tidak bisa mencegah penularan kalau lancar kekebalan komunitas baru akan bisa dicapai paling cepat tahun l,"['vaksin', 'tidak', 'bisa', 'mencegah', 'penularan', 'kalau', 'lancar', 'kekebalan', 'komunitas', 'baru', 'akan', 'bisa', 'dicapai', 'paling', 'cepat', 'tahun', 'l']","['vaksin', 'tidak', 'bisa', 'cegah', 'tular', 'kalau', 'lancar', 'kebal', 'komunitas', 'baru', 'akan', 'bisa', 'capai', 'paling', 'cepat', 'tahun', 'l']",vaksin tidak bisa cegah tular kalau lancar kebal komunitas baru akan bisa capai paling cepat tahun l,0.606857152
1/16/2021 8:05,"b'RT @Melody4490: Perhatikan &amp; Dengarkan dgn baik Penjelasan ttg Bahaya Vaksin Corona, Artinya jgn sekali-kali mau di Vaksin. https://t.co/55\xe2\x80\xa6'",-1,negatif,perhatikan dengarkan dengan baik penjelasan tentang bahaya vaksin corona artinya jangan sekali kali mau divaksin,"['perhatikan', 'dengarkan', 'dengan', 'baik', 'penjelasan', 'tentang', 'bahaya', 'vaksin', 'corona', 'artinya', 'jangan', 'sekali', 'kali', 'mau', 'divaksin']","['perhati', 'dengar', 'dengan', 'baik', 'jelas', 'tentang', 'bahaya', 'vaksin', 'corona', 'arti', 'jangan', 'sekali', 'kali', 'mau', 'vaksin']",perhati dengar dengan baik jelas tentang bahaya vaksin corona arti jangan sekali kali mau vaksin,0.354451027
1/12/2021 13:24,b'RT @BuchroniK: @NataliusPigai2 Potensi bahaya Vaksin.. tonton aja disini. \nhttps://t.co/RjZXgIT5Dk',-1,negatif,potensi bahaya vaksin tonton aja disini,"['potensi', 'bahaya', 'vaksin', 'tonton', 'aja', 'disini']","['potensi', 'bahaya', 'vaksin', 'tonton', 'aja', 'sini']",potensi bahaya vaksin tonton aja sini,0.394076144
1/12/2021 6:28,b'RT @IDNTimesSumsel: ,-1,negatif,vaksin curah digunakan sebagai bahan baku vaksin covid,"['vaksin', 'curah', 'digunakan', 'sebagai', 'bahan', 'baku', 'vaksin', 'covid']","['vaksin', 'curah', 'guna', 'bagai', 'bahan', 'baku', 'vaksin', 'covid']",vaksin curah guna bagai bahan baku vaksin covid,0.649704873
1/15/2021 6:01,b'@aninday @Punch_Ardani Whatever it takes aku gamau vaksin \xf0\x9f\x98\xad\xf0\x9f\x98\xad',-1,negatif,apapun resikonya aku tidak mau vaksin,"['apapun', 'resikonya', 'aku', 'tidak', 'mau', 'vaksin']","['apa', 'resiko', 'aku', 'tidak', 'mau', 'vaksin']",apa resiko aku tidak mau vaksin,0.146371264
1/14/2021 10:12,b'@prastow Kalo udah di vaksin ngapain lagi masih pake masker??',-1,negatif,kalau sudah divaksin mengapa masih pakai masker lagi,"['kalau', 'sudah', 'divaksin', 'mengapa', 'masih', 'pakai', 'masker', 'lagi']","['kalau', 'sudah', 'vaksin', 'mengapa', 'masih', 'pakai', 'masker', 'lagi']",kalau sudah vaksin mengapa masih pakai masker lagi,0.460863958
1/11/2021 1:34,"b'RT @Ronnie_Rusli: Sejujurnya dng segala intellectual saya, saya tdk anti Vaksin sama sekali apalagi Vaksin Covid-19. Hanya saja Vaksin ini tdk prnh di coba kpd bintang percobaan di Lab dan langsung kpd manusia. Biarlah manusia2 yg mau menggantikan binatang di Vaksin saya mau liat/tunggu hasilnya.'",-1,negatif,sejujurnya dengan segala kecerdasan saya saya tidak anti vaksin sama sekali apalagi vaksin covid hanya saja vaksin ini tidak pernah dicoba kepada binatang percobaan di laboratorium dan langsung kepada manusia biarlah manusia yang mau menggantikan binatang divaksin saya mau lihat dan tunggu hasilnya,"['sejujurnya', 'dengan', 'segala', 'kecerdasan', 'saya', 'saya', 'tidak', 'anti', 'vaksin', 'sama', 'sekali', 'apalagi', 'vaksin', 'covid', 'hanya', 'saja', 'vaksin', 'ini', 'tidak', 'pernah', 'dicoba', 'kepada', 'binatang', 'percobaan', 'di', 'laboratorium', 'dan', 'langsung', 'kepada', 'manusia', 'biarlah', 'manusia', 'yang', 'mau', 'menggantikan', 'binatang', 'divaksin', 'saya', 'mau', 'lihat', 'dan', 'tunggu', 'hasilnya']","['jujur', 'dengan', 'segala', 'cerdas', 'saya', 'saya', 'tidak', 'anti', 'vaksin', 'sama', 'sekali', 'apalagi', 'vaksin', 'covid', 'hanya', 'saja', 'vaksin', 'ini', 'tidak', 'pernah', 'coba', 'kepada', 'binatang', 'coba', 'di', 'laboratorium', 'dan', 'langsung', 'kepada', 'manusia', 'biar', 'manusia', 'yang', 'mau', 'ganti', 'binatang', 'vaksin', 'saya', 'mau', 'lihat', 'dan', 'tunggu', 'hasil']",jujur dengan segala cerdas saya saya tidak anti vaksin sama sekali apalagi vaksin covid hanya saja vaksin ini tidak pernah coba kepada binatang coba di laboratorium dan langsung kepada manusia biar manusia yang mau ganti binatang vaksin saya mau lihat dan tunggu hasil,0.541968133
1/12/2021 8:30,b'RT @_4ngel05: Aku Atut d cuntik pak Pigai ..tengs ya udah ngasih tau ada UU Kesehatan RI No 36 thn 2009.\nG mau d vaksin sinovac..g ada buat\xe2\x80\xa6',-1,negatif,aku takut disuntik pak pigai terima kasih yang sudah memberi tahu ada uu kesehatan ri no tahun tidak mau divaksin,"['aku', 'takut', 'disuntik', 'pak', 'pigai', 'terima', 'kasih', 'yang', 'sudah', 'memberi', 'tahu', 'ada', 'uu', 'kesehatan', 'ri', 'no', 'tahun', 'tidak', 'mau', 'divaksin']","['aku', 'takut', 'suntik', 'pak', 'pigai', 'terima', 'kasih', 'yang', 'sudah', 'beri', 'tahu', 'ada', 'uu', 'sehat', 'ri', 'no', 'tahun', 'tidak', 'mau', 'vaksin']",aku takut suntik pak pigai terima kasih yang sudah beri tahu ada uu sehat ri no tahun tidak mau vaksin,0.924055553
1/14/2021 11:10,b'@Ameeranti Pusat pada sibuk Buat rencana Vaksin biar masyrakt Mau di kibulin...wkwkwkwwk',-1,negatif,pusat pada sibuk buat rencana vaksin biar masyarakat mau dibohongi,"['pusat', 'pada', 'sibuk', 'buat', 'rencana', 'vaksin', 'biar', 'masyarakat', 'mau', 'dibohongi']","['pusat', 'pada', 'sibuk', 'buat', 'rencana', 'vaksin', 'biar', 'masyarakat', 'mau', 'bohong']",pusat pada sibuk buat rencana vaksin biar masyarakat mau bohong,0.708214976
1/14/2021 12:12,b'adalah HAM ketika menolak di vaksin?',-1,negatif,adalah ham ketika menolak divaksin,"['adalah', 'ham', 'ketika', 'menolak', 'divaksin']","['adalah', 'ham', 'ketika', 'tolak', 'vaksin']",adalah ham ketika tolak vaksin,0.521816885
1/14/2021 13:14,b'kok capek ya liat sosmed bahas vaksin',-1,negatif,kenapa aku merasa jenuh lihat sosmed bahas vaksin ya,"['kenapa', 'aku', 'merasa', 'jenuh', 'lihat', 'sosmed', 'bahas', 'vaksin', 'ya']","['kenapa', 'aku', 'rasa', 'jenuh', 'lihat', 'sosmed', 'bahas', 'vaksin', 'ya']",kenapa aku rasa jenuh lihat sosmed bahas vaksin ya,0.797500453
1/14/2021 11:13,"b'Aku dilema YaAllah\xf0\x9f\x98\xad\nGalau sm vaksin, covid-19 \xf0\x9f\x98\x94\nSebenarnya ada apasih\xf0\x9f\x98\xad\n#RakyatDikelabui'",-1,negatif,aku dilema yaallah galau sama vaksin covid sebenarnya ada apasih,"['aku', 'dilema', 'yaallah', 'galau', 'sama', 'vaksin', 'covid', 'sebenarnya', 'ada', 'apasih']","['aku', 'dilema', 'yaallah', 'galau', 'sama', 'vaksin', 'covid', 'benar', 'ada', 'apasih']",aku dilema yaallah galau sama vaksin covid benar ada apasih,0.531265313
1/12/2021 5:50,b'RT @PartaiSocmed:,-1,negatif,sikap pemerintah mengenai vaksin ini seperti orang yang memboroskan uangnya atau bahkan berhutang atas harapan uang yang akan dapat kembali,"['sikap', 'pemerintah', 'mengenai', 'vaksin', 'ini', 'seperti', 'orang', 'yang', 'memboroskan', 'uangnya', 'atau', 'bahkan', 'berhutang', 'atas', 'harapan', 'uang', 'yang', 'akan', 'dapat', 'kembali']","['sikap', 'perintah', 'kena', 'vaksin', 'ini', 'seperti', 'orang', 'yang', 'boros', 'uang', 'atau', 'bahkan', 'hutang', 'atas', 'harap', 'uang', 'yang', 'akan', 'dapat', 'kembali']",sikap perintah kena vaksin ini seperti orang yang boros uang atau bahkan hutang atas harap uang yang akan dapat kembali,0.263223896
1/14/2021 22:33,"b'@Joker_Ulosowo Saya lebih memilih jamu yang diberikan ke 3 wanita ini,,cerita diawal pandemi dari pada di vaksin...kemana mereka ya..??'",-1,negatif,saya lebih memilih jamu yang diberikan ke wanita ini cerita diawal pandemi dari pada divaksin kemana mereka ya,"['saya', 'lebih', 'memilih', 'jamu', 'yang', 'diberikan', 'ke', 'wanita', 'ini', 'cerita', 'diawal', 'pandemi', 'dari', 'pada', 'divaksin', 'kemana', 'mereka', 'ya']","['saya', 'lebih', 'pilih', 'jamu', 'yang', 'beri', 'ke', 'wanita', 'ini', 'cerita', 'awal', 'pandemi', 'dari', 'pada', 'vaksin', 'mana', 'mereka', 'ya']",saya lebih pilih jamu yang beri ke wanita ini cerita awal pandemi dari pada vaksin mana mereka ya,0.789496702
1/15/2021 1:15,"b'Gila ya orang ""kalo udah divaksin masih bisa kena covid, terus vaksin gunanya apa?"" Pada kaga SD apa lu semua?'",-1,negatif,parah ya orang kalau sudah divaksin masih bisa kena covid terus vaksin gunanya apa,"['parah', 'ya', 'orang', 'kalau', 'sudah', 'divaksin', 'masih', 'bisa', 'kena', 'covid', 'terus', 'vaksin', 'gunanya', 'apa']","['parah', 'ya', 'orang', 'kalau', 'sudah', 'vaksin', 'masih', 'bisa', 'kena', 'covid', 'terus', 'vaksin', 'guna', 'apa']",parah ya orang kalau sudah vaksin masih bisa kena covid terus vaksin guna apa,0.633392078
