,tanggal,tweet,label,tweet_baku,detoken_stem
79,1/12/2021 2:57,b'RT @DoniAhm53920720: Vaksin nga jelas efektivitasnya..!!\nVaksin dipakai Cuma karena nih negara udah jadi kacung china.. !!\n#TolakDivaksinSi\xe2\x80\xa6',negatif,vaksin tidak jelas efektivitasnya vaksin dipakai cuma karena negara sudah jadi kacung cina,vaksin tidak jelas efektivitas vaksin pakai cuma karena negara sudah jadi kacung cina
80,1/12/2021 13:29,b'RT @Dpram_Back: Patner nya aja Ogah...\nApa lagi Gue..\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nhttps://t.co/6SUM1GqwIP',negatif,pasangannya saja tidak mau apa lagi aku,pasang saja tidak mau apa lagi aku
81,1/11/2021 1:13,"b'RT @DrKhorSK: \xf0\x9f\x94\xba""Doktor, saya tak yakin pada vaksin Covid-19 sebab ia terlalu cepat diluluskan. Biasanya, vaksin akan ambil masa 7-10 tahun,\xe2\x80\xa6'",negatif,doktor saya tak yakin pada vaksin covid sebab ia terlalu cepat diluluskan biasanya vaksin akan ambil masa tahun,doktor saya tak yakin pada vaksin covid sebab ia terlalu cepat lulus biasa vaksin akan ambil masa tahun
82,1/11/2021 23:03,b'RT @duckbusterr: Rakyat dikasih vaksin recehan \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',negatif,rakyat dikasih vaksin recehan,rakyat kasih vaksin receh
83,1/11/2021 10:42,b'RT @DukeCondet: Menunggu korban jatuh akibat vaksin?',negatif,menunggu korban jatuh akibat vaksin,tunggu korban jatuh akibat vaksin
84,1/11/2021 1:22,"b'RT @dyeyananasir: @nizhomm @UrghThisKhairul bapak merokok takpe. vaksin anak, harraaaam. \xf0\x9f\xa4\xad'",negatif,bapak merokok tak apa vaksin anak haram,bapak rokok tak apa vaksin anak haram
85,1/12/2021 6:43,b'RT @Efsukasuka: Brani ga tuhhh . Suruh koruptor duluan yg vaksin. Kalopun korupto ilang negara gabakalan rugi  #TolakDivaksinSinovac https:\xe2\x80\xa6',negatif,berani tidak suruh koruptor dahulu yang vaksin kalaupun koruptor hilang negara tidak bakalan rugi,berani tidak suruh koruptor dahulu yang vaksin kalaupun koruptor hilang negara tidak bakal rugi
86,1/12/2021 1:18,b'RT @elisa_jkt: Ya kenapa sih penting?\nTanpa ada vaksin aja ada orang2 yg merasa kebal sama covid19',negatif,kenapa penting tanpa ada vaksin saja ada orang yang merasa kebal sama covid,kenapa penting tanpa ada vaksin saja ada orang yang rasa kebal sama covid
87,1/11/2021 9:36,"b'RT @emha_baraja: Klo gini caranya kan bagus, jadi semakin banyak rakyat yg sadar bahwa vaksin itu sangat berbahaya.. wkwkwk'",negatif,kalau begini caranya kan bagus jadi semakin banyak rakyat yang sadar bahwa vaksin itu sangat berbahaya,kalau begini cara kan bagus jadi makin banyak rakyat yang sadar bahwa vaksin itu sangat bahaya
88,1/12/2021 22:10,"b'RT @enno_setyono: @ArieSondang @republikaonline Gue mah mau beli vaksin merah putih aj sediri....klu pakai vaksin sinovac sm aj bunuh diri,\xe2\x80\xa6'",negatif,aku mau beli vaksin merah putih saja sendiri kalau pakai vaksin sinovac sama saja bunuh diri,aku mau beli vaksin merah putih saja sendiri kalau pakai vaksin sinovac sama saja bunuh diri
89,1/11/2021 12:12,b'RT @escndrazd: Sebenarnya kita tak perlu beli vaksin buat masa sekarang. Sumber dana yang ada patut buat saringan menyeluruh terlebih dahul\xe2\x80\xa6',negatif,sebenarnya kita tak perlu beli vaksin buat masa sekarang sumber dana yang ada patut buat saringan menyeluruh terlebih dahulu,benar kita tak perlu beli vaksin buat masa sekarang sumber dana yang ada patut buat saring seluruh lebih dahulu
90,1/11/2021 3:09,b'RT @Excc0r9l0bal: @___k1n9f4t1Ra7a Ikuta nambahin yg nolak vaksin https://t.co/n5uVuJObeu',negatif,ikut menambah yang menolak vaksin,ikut tambah yang tolak vaksin
91,1/12/2021 10:06,b'RT @fallsky90: Sudah 65 % \nDi dunia gak ada yg pake kecuali negara boneka.\n\nAnjignya... Yg nolak di vaksin sinovac di pidana atau didenda.\xe2\x80\xa6',negatif,sudah di dunia tidak ada yang pakai kecuali negara boneka anjingnya yang menolak divaksin sinovac dipidana atau didenda,sudah di dunia tidak ada yang pakai kecuali negara boneka anjing yang tolak vaksin sinovac pidana atau denda
92,1/11/2021 12:39,b'RT @farmasiina: Kemasan Vaksin sinovac Covid -19 yg bertulisan Only for clinical trial (hanya untuk uji coba klinis alias untuk kelinci percobaan)\xe2\x80\xa6',negatif,kemasan vaksin sinovac covid yang bertulisan hanya untuk uji coba klinis alias untuk kelinci percobaan,kemas vaksin sinovac covid yang tulis hanya untuk uji coba klinis alias untuk kelinci coba
93,1/12/2021 8:23,b'RT @FAUZI07755348: @M4ng4j4tsR3b0rn @geloraco Proses vaksin ini mmg janggal !!!',negatif,proses vaksin ini memang janggal,proses vaksin ini memang janggal
94,1/11/2021 0:16,b'RT @FKadrun: https://t.co/gmCC1qKKXA   TERUS BUAT APA DI VAKSIN KALO VIRUS ITU MEWABAH LAGI DI CHINA??!!!',negatif,terus buat apa divaksin kalau virus itu mewabah lagi di cina,terus buat apa vaksin kalau virus itu wabah lagi di cina
95,1/12/2021 6:46,b'RT @geloraco: Mardani : Amat Disayangkan Efikasi Vaksin Sinovac China Hanya 65%\nhttps://t.co/PeqnLaKnHA',negatif,sangat disayangkan efikasi vaksin sinovac cina hanya enam puluh lima persen,sangat sayang efikasi vaksin sinovac cina hanya enam puluh lima persen
96,1/12/2021 11:59,"b'RT @Gli_hagiasophia: Diare  dan gangguan kulit lu anggab nggak berbahaya,gw doa in lu diare dan kena panu,kadas,kurap.dan gatal \xf0\x9f\x8d\x84\n\nVaksin S\xe2\x80\xa6'",negatif,diare dan gangguan kulit kamu anggap tidak berbahaya aku doakan kamu diare dan kena panu kadas kurap dan gatal,diare dan ganggu kulit kamu anggap tidak bahaya aku doa kamu diare dan kena panu kadas kurap dan gatal
97,1/11/2021 9:50,"b'RT @Gunawan_bagol: @cnbcindonesia @PutraWadapi Dalam kemasan vaksin sinovak tertulis ""Only for clinical trial""\nArtinya vaksin itu msh dlm tahap percobaan'\xe2\x80\xa6'",negatif,dalam kemasan vaksin sinovak tertulis hanya untuk uji coba artinya vaksin itu masih dalam tahap percobaan,dalam kemas vaksin sinovak tulis hanya untuk uji coba arti vaksin itu masih dalam tahap coba
98,1/11/2021 3:07,b'RT @Gunawan_bagol: Woww... Ngeri kali Bahhh.. \nTindakan pemaksaan kehendak ini. \nSedangkan di Cina sendiri mereka tidak pakai vaksin Sinovac\xe2\x80\xa6',negatif,mengerikan sekali tindakan pemaksaan kehendak ini sedangkan di cina sendiri mereka tidak pakai vaksin sinovac,keri sekali tindak paksa hendak ini sedang di cina sendiri mereka tidak pakai vaksin sinovac
99,1/11/2021 3:33,"b'RT @GundiDr: Hahaah sama, gw lagi nunggu, nunggu hasil baru bilang menolak vaksin..'",negatif,sama aku lagi menunggu hasil baru bilang menolak vaksin,sama aku lagi tunggu hasil baru bilang tolak vaksin
100,1/11/2021 14:46,"b'RT @GundiDr: Hahaah sama, gw lagi nunggu, nunggu hasil dibilang menolak vaksin.. https://t.co/MsOcGuJ75b'",negatif,sama aku lagi menunggu hasil dibilang menolak vaksin,sama aku lagi tunggu hasil bilang tolak vaksin
101,1/12/2021 0:39,b'RT @H4tun_27: Maaaaaakkkkk muka aku gosong abis disuntik vaksin \xf0\x9f\x98\x90\xf0\x9f\x98\x90\n\n#TolakDivaksinSinovac \n#tolakvaksin https://t.co/ESLwpxN7u1',negatif,mama muka aku gosong habis disuntik vaksin,mama muka aku gosong habis suntik vaksin
102,1/12/2021 15:02,b'RT @HAlthoriq: @geloraco Vaksin membingungkan...di tambah lagi yg ngomong YAQUT..... lebih baik minum YAKULT..... lebih sehat dari sana nya\xe2\x80\xa6',negatif,vaksin membingungkan ditambah lagi yang omong lebih baik minum yakult lebih sehat dari sananya,vaksin bingung tambah lagi yang omong lebih baik minum yakult lebih sehat dari sana
103,1/11/2021 10:39,b'RT @Hanin_Hamaza: @OposisiCerdas Penjara gak bakalan muat kalau aturan nya Seperti itu. Memaksa kehendak.  Harus nya buktikan dulu kalau vaksin memang aman\xe2\x80\xa6',negatif,penjara tidak bakalan muat kalau aturannya seperti itu memaksa kehendak harusnya buktikan dahulu kalau vaksin memang aman,penjara tidak bakal muat kalau atur seperti itu paksa hendak harus bukti dahulu kalau vaksin memang aman
104,1/12/2021 1:53,b'RT @hari_mawon: #TolakDivaksinSinovac\n#TolakDivaksinSinovac \nOgah ah..... Gue cukup sehat dengan Makanan Sehat dan Jaga Protokol ketat....t\xe2\x80\xa6',negatif,tidak mau vaksin aku cukup sehat dengan makanan sehat dan jaga protokol ketat,tidak mau vaksin aku cukup sehat dengan makan sehat dan jaga protokol ketat
105,1/12/2021 8:58,b'RT @HasanSmith14: Para medis pun menolak suntik vaksin... karena mereka mungkin tau dampak vaksin yg akan di suntikkan...\nKenapa ko pemerintah memaksa\xe2\x80\xa6',negatif,para medis pun menolak suntik vaksin karena mereka mungkin tau dampak vaksin yang akan disuntikkan kenapa pemerintah memaksa,para medis pun tolak suntik vaksin karena mereka mungkin tau dampak vaksin yang akan suntik kenapa perintah paksa
106,1/12/2021 12:42,"b'RT @herditiya1: Sudah divaksin masih terjangkit corona, makanya efikasi vaksin Sinovac rendah.\n\nEfikasi Rendah karena Relawan Terjangkit Vi\xe2\x80\xa6'",negatif,sudah divaksin masih terjangkit corona makanya efikasi vaksin sinovac rendah efikasi rendah karena relawan terjangkit virus,sudah vaksin masih jangkit corona makanya efikasi vaksin sinovac rendah efikasi rendah karena rawan jangkit virus
107,1/11/2021 16:47,"b'RT @Highway_km50: Pertanyaan besarnya, apakah vaksin tsb telah diujicobakan dinegara produsen, dan bagaimana jika ternyata tidak layak guna\xe2\x80\xa6'",negatif,pertanyaan besarnya apakah vaksin tersebut telah diuji cobakan di negara produsen dan bagaimana jika ternyata tidak layak guna,tanya besar apakah vaksin sebut telah uji coba di negara produsen dan bagaimana jika nyata tidak layak guna
108,1/12/2021 15:56,b'RT @hsuwwww: kok jadi takut mau di vaksin corona \xf0\x9f\xa5\xba',negatif,kok jadi takut mau divaksin corona,kok jadi takut mau vaksin corona
109,1/11/2021 10:45,b'RT @HuskyLovers4: @BubuNyaii Gak mau di vaksin...?',negatif,tidak mau divaksin,tidak mau vaksin
110,1/12/2021 6:00,b'RT @hypetrash101: Tolak divaksin SInovac karena singkatan dari Sinovial fluid Zecce Yeager \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1 yuk tanda tangani petisi ini! https://t.co/eU5\xe2\x80\xa6',negatif,tolak divaksin sinovac karena singkatan dari sinovial fluid zecce yeager ayo tanda tangani petisi ini,tolak vaksin sinovac karena singkat dari sinovial fluid zecce yeager ayo tanda tangan petisi ini
111,1/12/2021 22:41,b'RT @ibnupurna: Anggota Komisi IX DPR: \xe2\x80\x9c..saya tetap tidak mau di vaksin...\xe2\x80\x9d\n https://t.co/dBmrXCG6MF',negatif,saya tetap tidak mau divaksin,saya tetap tidak mau vaksin
112,1/12/2021 23:41,"b'RT @Ibu__Deeydeey: dr. Tifauzia : Biar Ditodong Pistol Saya tidak Mau Divaksin Gunakan Sinovac, Saya Mau Vaksin Merah Putih. TITIK...!!!\n\nh\xe2\x80\xa6'",negatif,biar ditodong pistol saya tidak mau divaksin menggunakan sinovac saya mau vaksin merah putih titik,biar todong pistol saya tidak mau vaksin guna sinovac saya mau vaksin merah putih titik
113,1/11/2021 14:53,"b'RT @imau_rokan: Vaksin belum teruji, kalo mati gara"" vaksin yaa loe tanggung sendiri, paling dijawab ama yg sono bukan urusan saaayyaa...yg\xe2\x80\xa6'",negatif,vaksin belum teruji kalo mati gara vaksin kamu tanggung sendiri paling dijawab sama yang disana bukan urusan saya,vaksin belum uji kalo mati gara vaksin kamu tanggung sendiri paling jawab sama yang sana bukan urus saya
114,1/12/2021 12:55,"b'RT @imunoflourecent: aduhh vaksin buatan china ya? gamau deh, takut.\n\xe2\x80\xa6'",negatif,aduh vaksin buatan cina tidak mau aku takut,aduh vaksin buat cina tidak mau aku takut
115,1/11/2021 17:50,b'RT @indratoink09: Cara menolak vaksin dengan baik dan benar !!! https://t.co/33ND2B6siS',negatif,cara menolak vaksin dengan baik dan benar,cara tolak vaksin dengan baik dan benar
116,1/12/2021 6:11,"b'RT @irsyadkhairan_: @idtodayco Kasihan Kiano, kemaren habis di vaksin trus kena gejala'",negatif,kasihan kiano kemaren habis divaksin terus kena gejala,kasihan kiano kemaren habis vaksin terus kena gejala
117,1/11/2021 18:13,"b'RT @J4eBong: @JackCombat_ dr yg ngomong loh\n\ndr. Tifauzia : Biar Ditodong Pistol Saya tidak Mau Divaksin Gunakan Sinovac, Saya Mau Vaksin Merah putih\xe2\x80\xa6'",negatif,dokter yang bicara biar ditodong pistol saya tidak mau divaksin gunakan sinovac saya mau vaksin merah putih,dokter yang bicara biar todong pistol saya tidak mau vaksin guna sinovac saya mau vaksin merah putih
118,1/11/2021 12:11,"b'RT @jankerzone: @VICE_ID Jauh ama pfizer ama moderna yak, vaksin lgcc \xf0\x9f\x98\x85'",negatif,jauh sama pfizer dan moderna vaksin sinovac lebih rendah,jauh sama pfizer dan moderna vaksin sinovac lebih rendah
119,1/12/2021 3:46,b'RT @JebulMania291: Bukan hanya warga biasa yang tidak mau di Vaksin\nTenaga medis para medis banyak yang tidak mau di Vaksin\n\n#TolakDivaksin\xe2\x80\xa6',negatif,bukan hanya warga biasa yang tidak mau divaksin tenaga medis para medis banyak yang tidak mau divaksin,bukan hanya warga biasa yang tidak mau vaksin tenaga medis para medis banyak yang tidak mau vaksin
120,1/11/2021 19:20,b'RT @jen_l4u: VAKSIN JANGAN DIPAKSA.\n\nYg mau silahkan. \nYg gak mau jangan dipaksa. \nKlo kenapa2 siapa mau tanggung-jawab? Jangan main2 ama n\xe2\x80\xa6',negatif,vaksin jangan dipaksa yang mau silakan yang tidak mau jangan dipaksa kalau kenapa siapa mau tanggung jawab jangan main sama nyawa,vaksin jangan paksa yang mau sila yang tidak mau jangan paksa kalau kenapa siapa mau tanggung jawab jangan main sama nyawa
121,1/11/2021 12:58,b'RT @kafiradikalis: ...Gw gak percaya pemerintah atau siapapun soal vaksin,negatif,aku tidak percaya pemerintah atau siapapun soal vaksin,aku tidak percaya perintah atau siapa soal vaksin
122,1/12/2021 2:56,b'RT @kang_badjigoer: @qwen_Be3_Q__ @rickybarmansyah Tolak vaksin dari CINA.. \n\n#TolakDivaksinSinovac \n#TolakDivaksinSinovac',negatif,tolak vaksin dari cina,tolak vaksin dari cina
123,1/11/2021 8:06,"b'RT @kangfatma: @geloraco Rakyat kok penuh ancaman;\nG mau vaksin, penjara\n\x80\xa6'",negatif,rakyat kok penuh ancaman tidak mau vaksin penjara,rakyat kok penuh ancam tidak mau vaksin penjara
124,1/11/2021 7:23,b'RT @keepoaja: ...\n...\n\nIni sebenarnya Vaksin Sinovac apa Mak erot sehhh...??\n\n\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\n\n..... https://t.co/EeZvdZYdnF',negatif,ini sebenarnya vaksin sinovac apa mak erot,ini benar vaksin sinovac apa mak erot
125,1/11/2021 1:28,b'RT @keepoaja: @dr_koko28 Ragu dengan vaksin dok.. Jujur... Efek jangka pendek dan jang ka panjang vaksin sinovac gimana.. Spt apa?',negatif,ragu dengan vaksin jujur efek jangka pendek dan jangka panjang vaksin sinovac bagaimana dan seperti apa,ragu dengan vaksin jujur efek jangka pendek dan jangka panjang vaksin sinovac bagaimana dan seperti apa
126,1/11/2021 9:52,b'RT @KejarKerja: @CNNIndonesia saya menolak untuk di vaksin .',negatif,saya menolak untuk divaksin,saya tolak untuk vaksin
127,1/12/2021 12:58,"b'RT @kharimakharima1: Anak pekai aja ogah di vaksin covid-19 ,masak kita mau ..??! https://t.co/kdP2tsJ42w'",negatif,anak pki saja tidak mau divaksin covid masa kita mau,anak pki saja tidak mau vaksin covid masa kita mau
128,1/11/2021 9:54,b'RT @KontanNews: Tolak vaksin corona',negatif,tolak vaksin corona,tolak vaksin corona
129,1/12/2021 1:15,b'RT @L4dyY0ng: Apakah boleh # Tolak Divaksin Sinovac?\nKalau ada yg 95% kenapa kenapa pilih 65.3% \n\nSecara Pribadi Aku #Tolak Divaksin Sinovac \n\n@\xe2\x80\xa6',negatif,apakah boleh tolak divaksin sinovac kalau ada yang kenapa kenapa pilih secara pribadi aku tolak divaksin sinovac,apakah boleh tolak vaksin sinovac kalau ada yang kenapa kenapa pilih cara pribadi aku tolak vaksin sinovac
130,1/11/2021 8:07,b'RT @lebhor93: @geloraco Kenapa sih selalu nebar ancaman gitu ke rakyat..?\nLalu bagaimana kl banyak rakyat meninggal dunia akibat vaksin tsb\xe2\x80\xa6',negatif,kenapa selalu menebar ancaman begitu ke rakyat lalu bagaimana kalau banyak rakyat meninggal dunia akibat vaksin tersebut,kenapa selalu tebar ancam begitu ke rakyat lalu bagaimana kalau banyak rakyat tinggal dunia akibat vaksin sebut
131,1/11/2021 11:22,"b'RT @lebhor93: @OposisiCerdas Kalau ada warga yg meninggal dunia akibat di vaksin, apakah kau siap di penjarakan / di gebuk warga \xe2\x80\xa6'",negatif,kalau ada warga yang meninggal dunia akibat divaksin apakah kau siap dipenjarakan dan digebuk warga,kalau ada warga yang tinggal dunia akibat vaksin apakah kau siap penjara dan gebuk warga
132,1/12/2021 9:03,b'RT @lianicriwil: Kalo Dr.ribka ajja menolak di vaksin sikoplak....apalagi gw gtu loh \xf0\x9f\x98\x85\n\n#menolakdivaksin https://t.co/LyYHjg130U',negatif,kalo dokter ribka saja menolak divaksin apalagi aku,kalo dokter ribka saja tolak vaksin apalagi aku
133,1/12/2021 23:07,b'RT @Macho90El: Sebelum vaksin utk varian covid lama terbukti efektifitasnya....virus sudah bermutasi lebih dulu...vaksin useless!',negatif,sebelum vaksin untuk varian covid lama terbukti efektifitasnya virus sudah bermutasi lebih dulu vaksin tidak berguna,belum vaksin untuk varian covid lama bukti efektifitasnya virus sudah mutasi lebih dulu vaksin tidak guna
134,1/11/2021 1:31,"b'RT @malique_maliq: @didin5ha @kh_notodiputro Vaksin yang ngga paten tentunya, yang orang dinegara asalnya saja ogah untuk mempergunakannya'",negatif,vaksin yang tidak paten tentunya yang orang dinegara asalnya saja tidak mau untuk mempergunakannya,vaksin yang tidak paten tentu yang orang negara asal saja tidak mau untuk guna
135,1/12/2021 14:31,"b'RT @manggalaxiv: Bayangin, bentuk vaksin sinovac kaya gini... pas disuntik langsung jadi titan. https://t.co/Q9NNLDIuAO'",negatif,bayangin bentuk vaksin sinovac seperti ini pas disuntik langsung jadi titan,bayangin bentuk vaksin sinovac seperti ini pas suntik langsung jadi titan
136,1/11/2021 10:04,b'RT @MardaniAliSera: Amat disayangkan harusnya efikasi minimal 80% jgn 65%,negatif,amat disayangkan harusnya efikasi minimal delapan puluh jangan enam lima,amat sayang harus efikasi minimal delapan puluh jangan enam lima
137,1/11/2021 3:52,b'RT @mariska_lubis: @RizalFEBRIYANT8 Tidak mau ah. Vaksin utk anak pun sy milih2 aplg vaksin covid.',negatif,tidak mau vaksin untuk anak pun saya pemilih apalagi vaksin covid,tidak mau vaksin untuk anak pun saya pilih apalagi vaksin covid
138,1/12/2021 0:04,"b'RT @MasKris_A: (((((( Thread ))))))\n\nBiar Ditodong Pistol Saya tidak Mau Divaksin Gunakan Sinovac, Saya Mau Vaksin Merah Putih ?\n\n#TolakDiV\xe2\x80\xa6'",negatif,biar ditodong pistol saya tidak mau divaksin gunakan sinovac saya mau vaksin merah putih,biar todong pistol saya tidak mau vaksin guna sinovac saya mau vaksin merah putih
139,1/12/2021 0:17,"b'RT @MasKris_A: Bagaimana cara menolaknya Dok? Saya ngga mau disuntik vaksin kualitas rendah dari Cina lagi. Mohon advis, Dok\xe2\x80\x9d\n\n#TolakDiVaks\xe2\x80\xa6'",negatif,bagaimana cara menolaknya dok saya tidak mau disuntik vaksin kualitas rendah dari cina lagi mohon sarannya dok,bagaimana cara tolak dok saya tidak mau suntik vaksin kualitas rendah dari cina lagi mohon saran dok
140,1/12/2021 0:20,"b'RT @MasKris_A: Oleh WHO, sejak WHO berdiri di tahun 1958, Vaksin adalah Program Sukarela, bukan program Mandatory .\n\n# Tolak  DiVaksin Sinovac\xe2\x80\xa6'",negatif,oleh who sejak who berdiri di tahun vaksin adalah program sukarela bukan program mandatory tolak divaksin sinovac,oleh who sejak who diri di tahun vaksin adalah program sukarela bukan program mandatory tolak vaksin sinovac
